Time,root.GunPointMaleVersusFemale.d0.s0
63179,338.35821
63180,361.7973
63181,386.504
63182,412.31897
63183,429.10938
63184,450.72785
63185,465.05242
63186,474.98129
63187,479.99667
63188,482.43027
63189,484.3962
63190,484.50369
63191,485.08696
63192,485.16945
63193,485.32989
63194,484.81952
63195,484.94346
63196,485.00694
63197,484.80858
63198,485.29282
63199,485.24098
63200,485.10744
63201,484.70898
63202,484.8624
63203,484.86108
63204,485.04444
63205,484.94181
63206,484.84129
63207,485.1
63208,485.2497
63209,485.25803
63210,484.69417
63211,484.44231
63212,484.53516
63213,484.15898
63214,484.67178
63215,484.47024
63216,484.6555
63217,484.29306
63218,484.14
63219,484.65144
63220,484.41727
63221,484.64167
63222,484.06826
63223,484.27732
63224,484.34309
63225,484.52275
63226,484.62919
63227,484.48288
63228,484.90247
63229,484.51361
63230,484.71752
63231,484.48403
63232,485.02577
63233,484.88158
63234,484.78692
63235,484.22036
63236,484.48999
63237,485.03943
63238,485.05376
63239,484.41667
63240,484.52338
63241,483.56243
63242,482.33141
63243,479.76603
63244,475.56485
63245,471.65031
63246,468.36913
63247,464.61601
63248,460.756
63249,456.73646
63250,453.34431
63251,449.40248
63252,444.28638
63253,437.39539
63254,425.91071
63255,414.42857
63256,398.25813
63257,380.03107
63258,362.25852
63259,344.27875
63260,326.61252
63261,312.45543
63262,301.23539
63263,293.32967
63264,289.19215
63265,288.57105
63266,288.52559
63267,289.35261
63268,290.40343
63269,291.50619
63270,293.1296
63271,294.89344
63272,296.3955
63273,296.7134
63274,297.07287
63275,297.407
63276,297.66667
63277,297.18608
63278,297.50751
63279,297.78987
63280,297.76646
63281,297.83981
63282,297.97412
63283,298.05443
63284,298.23229
63285,298.4517
63286,298.24448
63287,299.01182
63288,298.79363
63289,299.0656
63290,298.96183
63291,298.96235
63292,299.07906
63293,298.8326
63294,298.98119
63295,299.11765
63296,299.03577
63297,298.89843
63298,299.04658
63299,298.95764
63300,297.025
63301,296.9186
63302,297.12231
63303,297.14286
63304,296.90536
63305,297.14626
63306,296.99677
63307,297.13961
63308,297.06785
63309,296.98551
63310,296.92173
63311,296.83495
63312,296.8864
63313,296.56373
63314,296.89789
63315,296.86875
63316,296.86349
63317,296.69106
63318,296.64286
63319,296.71298
63320,296.76518
63321,296.96223
63322,296.78347
63323,296.94165
63324,296.57026
63325,300.00506
63326,304.63953
63327,314.70766
63328,330.46358
63329,350.60125
63330,371.70779
63331,394.40458
63332,416.91342
63333,436.73563
63334,453.71915
63335,466.45874
63336,477.29873
63337,481.84281
63338,486.66709
63339,488.38642
63340,488.10011
63341,489.02961
63342,488.47283
63343,487.76996
63344,487.5
63345,487.35005
63346,487.98937
63347,488.18575
63348,488.26856
63349,488.29621
63350,488.17215
63351,488.20742
63352,488.17377
63353,488.02455
63354,487.31124
63355,487.27077
63356,487.11612
63357,487.27006
63358,486.70853
63359,486.36416
63360,486.1608
63361,486.62251
63362,486.40556
63363,486.68265
63364,486.35502
63365,486.40883
63366,486.40292
63367,485.78366
63368,485.73988
63369,486.01368
63370,485.72623
63371,486.02373
63372,485.77356
63373,485.95713
63374,485.60478
63375,485.47006
63376,485.51696
63377,485.40525
63378,485.09907
63379,485.19977
63380,485.73151
63381,485.56621
63382,485.2631
63383,485.69896
63384,485.60345
63385,485.69134
63386,485.71249
63387,485.32794
63388,485.24569
63389,485.32093
63390,483.33413
63391,481.85272
63392,481.9136
63393,480.08119
63394,478.04267
63395,473.93503
63396,472.45177
63397,470.03156
63398,465.27549
63399,460.19876
63400,453.10111
63401,445.00488
63402,435.86167
63403,424.4258
63404,410.83396
63405,396.43366
63406,380.63492
63407,365.55659
63408,352.09964
63409,338.24477
63410,325.53939
63411,315.87191
63412,307.25526
63413,300.66035
63414,296.07571
63415,293.38682
63416,292.67883
63417,292.67251
63418,293.08889
63419,294.43006
63420,296.04726
63421,296.79012
63422,297.44049
63423,298.09063
63424,298.21884
63425,298.21772
63426,298.67057
63427,298.65698
63428,298.73631
63429,298.85405
63430,298.74058
63431,298.86255
63432,298.82779
63433,299.02541
63434,299.01023
63435,298.93469
63436,299.01196
63437,298.82256
63438,298.82202
63439,298.79279
63440,298.63135
63441,298.59407
63442,298.5932
63443,298.30059
63444,298.4329
63445,298.58357
63446,298.61816
63447,298.30781
63448,298.75972
63449,298.55029
63450,322.34806
63451,323.36943
63452,324.861
63453,327.02559
63454,329.39187
63455,332.29953
63456,337.07454
63457,345.39674
63458,355.71018
63459,367.10403
63460,381.55414
63461,390.96895
63462,396.79305
63463,398.75478
63464,397.96618
63465,392.39539
63466,391.08212
63467,393.32355
63468,392.62198
63469,390.03694
63470,387.12374
63471,387.71197
63472,389.73472
63473,390.62197
63474,390.38447
63475,389.92542
63476,389.86441
63477,389.68939
63478,393.91092
63479,399.42815
63480,405.06032
63481,413.15128
63482,426.40161
63483,444.68946
63484,466.04984
63485,500.13415
63486,533.58978
63487,565.5744
63488,599.736
63489,634.09288
63490,665.86645
63491,692.91876
63492,717.98084
63493,743.01519
63494,764.4111
63495,782.7745
63496,797.12631
63497,808.20596
63498,816.98394
63499,824.4557
63500,830.96833
63501,836.60461
63502,840.76543
63503,844.20314
63504,846.11786
63505,847.81847
63506,849.01932
63507,850.27631
63508,851.08271
63509,851.92471
63510,852.71644
63511,853.15522
63512,853.5829
63513,853.75121
63514,853.86551
63515,853.87044
63516,852.99589
63517,852.03783
63518,850.22828
63519,847.19262
63520,842.12842
63521,835.40524
63522,827.16602
63523,815.99027
63524,802.15485
63525,785.96233
63526,767.50963
63527,746.81749
63528,725.07453
63529,702.09238
63530,676.20191
63531,648.5581
63532,619.85632
63533,589.12093
63534,558.21951
63535,526.24916
63536,498.14694
63537,473.43756
63538,454.52374
63539,440.39724
63540,429.30956
63541,420.49105
63542,412.91459
63543,408.69218
63544,405.49854
63545,404.08961
63546,403.90929
63547,404.26774
63548,404.99227
63549,405.30134
63550,405.18576
63551,403.09368
63552,401.56796
63553,400.53225
63554,398.23975
63555,395.27083
63556,394.37111
63557,393.77934
63558,390.41367
63559,386.74801
63560,385.48612
63561,382.7437
63562,381.93802
63563,382.43051
63564,381.9817
63565,381.30102
63566,377.84896
63567,375.14028
63568,374.11111
63569,372.98757
63570,373.80125
63571,367.89491
63572,360.91244
63573,350.79174
63574,338.01227
63575,332.47485
63576,327.56332
63577,323.72373
63578,320.53366
63579,318.32705
63580,317.33115
63581,316.91977
63582,317.37435
63583,318.13119
63584,319.27523
63585,321.13134
63586,322.48467
63587,323.79858
63588,324.83585
63589,325.33625
63590,325.7838
63591,325.9285
63592,325.88444
63593,325.89951
63594,325.69393
63595,325.45631
63596,325.27568
63597,324.84482
63598,324.24534
63599,323.94151
63600,417.20128
63601,417.24409
63602,417.32599
63603,418.30458
63604,421.02488
63605,427.73179
63606,439.29377
63607,455.45807
63608,477.05724
63609,503.7995
63610,534.817
63611,569.23291
63612,603.1424
63613,637.70716
63614,669.84419
63615,698.4444
63616,723.95596
63617,746.37953
63618,765.78424
63619,783.32896
63620,798.06725
63621,810.04163
63622,819.91123
63623,828.1545
63624,835.47797
63625,842.52239
63626,848.77027
63627,854.73633
63628,860.0145
63629,864.28722
63630,868.21464
63631,871.43082
63632,873.84603
63633,875.23745
63634,876.10396
63635,876.61359
63636,876.73917
63637,876.85007
63638,877.0524
63639,877.41269
63640,877.57614
63641,877.7677
63642,877.86246
63643,877.82945
63644,877.62747
63645,877.71831
63646,877.57959
63647,877.56286
63648,877.51499
63649,877.46673
63650,877.34039
63651,877.24937
63652,877.11647
63653,876.9582
63654,876.53935
63655,876.25365
63656,875.75676
63657,875.08514
63658,874.66308
63659,873.66172
63660,872.65024
63661,871.62349
63662,870.65079
63663,869.19648
63664,867.40499
63665,865.41649
63666,863.03501
63667,860.61042
63668,857.88336
63669,854.76804
63670,851.50903
63671,848.04985
63672,844.38538
63673,840.79919
63674,836.40246
63675,831.9079
63676,827.33323
63677,822.07135
63678,815.76033
63679,809.21522
63680,801.51178
63681,792.83432
63682,783.21631
63683,772.42569
63684,760.35671
63685,747.21969
63686,732.08057
63687,716.07789
63688,697.57906
63689,676.88468
63690,654.56092
63691,630.34203
63692,604.45104
63693,578.15962
63694,548.33386
63695,517.00057
63696,487.00441
63697,459.70633
63698,437.1493
63699,419.97883
63700,407.62968
63701,399.33033
63702,394.38147
63703,392.24532
63704,391.85309
63705,391.96867
63706,392.01253
63707,392.51791
63708,392.99874
63709,393.95586
63710,394.5306
63711,394.80107
63712,394.84553
63713,394.88449
63714,395.14092
63715,395.54115
63716,395.8002
63717,396.1732
63718,396.41876
63719,396.63836
63720,396.85819
63721,396.85867
63722,396.82297
63723,396.81166
63724,396.51387
63725,396.41118
63726,396.26809
63727,396.28372
63728,396.16846
63729,396.12361
63730,395.7818
63731,395.78127
63732,395.75499
63733,395.75667
63734,395.57004
63735,395.63208
63736,395.62791
63737,395.68341
63738,395.67828
63739,395.85328
63740,396.02683
63741,396.10734
63742,396.12354
63743,396.24407
63744,396.19852
63745,396.14054
63746,396.18316
63747,396.25099
63748,396.22862
63749,396.22522
63750,256.62286
63751,256.70255
63752,256.93882
63753,257.12098
63754,256.96288
63755,257.12957
63756,257.05275
63757,256.95526
63758,257.1617
63759,257.09588
63760,257.14777
63761,257.21453
63762,257.14745
63763,257.20843
63764,257.18736
63765,257.07768
63766,256.83333
63767,256.85903
63768,257.76046
63769,260.58002
63770,267.00576
63771,273.98467
63772,280.4774
63773,283.39387
63774,284.41292
63775,284.67239
63776,284.52237
63777,283.81513
63778,284.65926
63779,286.5
63780,287.94278
63781,289.30423
63782,290.60985
63783,291.90688
63784,292.8396
63785,294.51709
63786,295.15266
63787,295.92444
63788,299.61027
63789,305.83544
63790,315.90286
63791,328.98113
63792,342.99367
63793,362.77616
63794,378.75654
63795,391.61636
63796,403.81376
63797,414.70776
63798,424.74846
63799,433.67184
63800,441.49817
63801,447.64521
63802,454.04812
63803,458.38352
63804,462.93357
63805,467.49129
63806,469.15674
63807,468.88317
63808,469.82109
63809,470.25424
63810,469.32327
63811,469.19594
63812,471.02817
63813,471.12093
63814,471.52265
63815,471.14536
63816,470.76838
63817,470.50037
63818,470.87518
63819,470.46884
63820,470.82961
63821,471.07905
63822,470.52363
63823,471.161
63824,471.29748
63825,471.70654
63826,471.26401
63827,471.53795
63828,471.92804
63829,471.77695
63830,471.05765
63831,471.33838
63832,470.97173
63833,471.14275
63834,471.02139
63835,470.81411
63836,470.8065
63837,470.65749
63838,469.84012
63839,469.43155
63840,469.7326
63841,469.629
63842,468.85704
63843,466.25689
63844,462.24647
63845,457.64586
63846,450.24406
63847,439.69057
63848,428.71278
63849,415.67068
63850,402.89536
63851,388.11371
63852,374.25
63853,359.88963
63854,344.25667
63855,332.29744
63856,321.57762
63857,309.27645
63858,301.39257
63859,295.64635
63860,292.20768
63861,289.0701
63862,287.37553
63863,287.10243
63864,286.50594
63865,286.59548
63866,286.52469
63867,286.43155
63868,285.74474
63869,285.49106
63870,284.97411
63871,284.71417
63872,283.96013
63873,283.55878
63874,282.99264
63875,282.02885
63876,280.19531
63877,278.68841
63878,276.21579
63879,271.30701
63880,264.96741
63881,255.95015
63882,247.60454
63883,243.4269
63884,243.73151
63885,245.63968
63886,248.59215
63887,250.66413
63888,251.25217
63889,250.5566
63890,249.97627
63891,249.57175
63892,250.12982
63893,250.31494
63894,250.78312
63895,251.39059
63896,251.45261
63897,251.57814
63898,251.41498
63899,251.8524
63900,424.62294
63901,430.58954
63902,439.88198
63903,452.81415
63904,469.28607
63905,489.57031
63906,512.73768
63907,537.2967
63908,563.3857
63909,589.62438
63910,614.05204
63911,639.56717
63912,663.01701
63913,684.57757
63914,703.88693
63915,720.64793
63916,736.3679
63917,750.92874
63918,763.56739
63919,774.62402
63920,784.80722
63921,794.08583
63922,802.34549
63923,809.74789
63924,816.59578
63925,823.19773
63926,829.41017
63927,835.58876
63928,841.84839
63929,847.32902
63930,852.63573
63931,857.05738
63932,860.95783
63933,864.1782
63934,866.24189
63935,867.78462
63936,868.41937
63937,868.48036
63938,868.67237
63939,868.77105
63940,868.77308
63941,869.01683
63942,869.1692
63943,869.42953
63944,869.70976
63945,870.04366
63946,870.16221
63947,870.36555
63948,870.3443
63949,870.44892
63950,870.54335
63951,870.2436
63952,870.02384
63953,869.4716
63954,868.63602
63955,867.43023
63956,865.87217
63957,863.93318
63958,862.01797
63959,860.16624
63960,857.56175
63961,855.02031
63962,851.90707
63963,848.03772
63964,844.15176
63965,839.11895
63966,833.62709
63967,827.62538
63968,820.30031
63969,812.23273
63970,803.38773
63971,792.93531
63972,782.91005
63973,772.56049
63974,762.42137
63975,752.24412
63976,740.82661
63977,729.40517
63978,716.76197
63979,702.33197
63980,686.63881
63981,670.68666
63982,654.14167
63983,636.40698
63984,616.54037
63985,595.39159
63986,574.8777
63987,551.40084
63988,526.51395
63989,501.90037
63990,478.52658
63991,457.61897
63992,440.3969
63993,427.31109
63994,417.99019
63995,411.76247
63996,408.38211
63997,407.31603
63998,407.18423
63999,407.27646
64000,407.46719
64001,407.51383
64002,407.45162
64003,407.53198
64004,407.66284
64005,407.66733
64006,407.64066
64007,407.64918
64008,407.64726
64009,407.72538
64010,407.76052
64011,407.95632
64012,408.02433
64013,408.09884
64014,408.07187
64015,408.03977
64016,407.96327
64017,407.94786
64018,407.96521
64019,407.95979
64020,407.83157
64021,407.77372
64022,407.7697
64023,407.78052
64024,407.79396
64025,407.83642
64026,407.84175
64027,407.87109
64028,408.02304
64029,408.16938
64030,408.30176
64031,408.41299
64032,408.45425
64033,408.47439
64034,408.52843
64035,408.59854
64036,408.607
64037,408.64817
64038,408.58394
64039,408.45452
64040,408.44279
64041,408.47059
64042,408.39808
64043,408.38176
64044,408.22912
64045,408.11153
64046,407.97228
64047,408.26821
64048,409.31668
64049,411.56603
64050,294.50407
64051,294.64077
64052,294.96356
64053,296.70417
64054,298.3159
64055,299.73871
64056,301.22148
64057,301.7913
64058,301.93716
64059,302.03516
64060,301.89889
64061,301.70492
64062,301.62277
64063,301.51438
64064,301.45946
64065,301.43575
64066,301.39933
64067,301.24169
64068,301.22758
64069,301.20381
64070,300.84152
64071,300.66298
64072,301.68717
64073,306.68929
64074,317.27313
64075,333.74129
64076,355.92985
64077,380.05893
64078,403.99248
64079,427.20295
64080,447.09049
64081,463.62225
64082,474.6565
64083,483.04063
64084,488.81156
64085,492.56517
64086,493.16056
64087,492.74831
64088,492.2045
64089,491.69561
64090,492.91353
64091,491.77186
64092,491.71992
64093,492.02486
64094,491.70296
64095,492.01803
64096,491.76602
64097,492.06052
64098,492.0591
64099,492.27493
64100,491.9704
64101,492.33863
64102,491.87873
64103,491.8484
64104,491.66038
64105,492.01406
64106,492.2088
64107,491.34043
64108,491.10832
64109,491.19524
64110,490.965
64111,491.21215
64112,490.91442
64113,491.13761
64114,491.0678
64115,490.86497
64116,491.02814
64117,490.47619
64118,490.22062
64119,490.2751
64120,490.43266
64121,489.7699
64122,490.02337
64123,490.38756
64124,490.61069
64125,490.16683
64126,490.06395
64127,490.03311
64128,489.88518
64129,489.92383
64130,489.49112
64131,489.53596
64132,489.71583
64133,489.83482
64134,489.55403
64135,489.52585
64136,490.1933
64137,489.74319
64138,489.69903
64139,490.2054
64140,489.86143
64141,489.74516
64142,489.68204
64143,489.51239
64144,489.70251
64145,489.55152
64146,489.54599
64147,489.67197
64148,489.58133
64149,489.86337
64150,489.96973
64151,489.62281
64152,489.64747
64153,489.6888
64154,489.30976
64155,489.49198
64156,489.48882
64157,489.71137
64158,489.57803
64159,489.40998
64160,489.90619
64161,489.60485
64162,489.52595
64163,489.33595
64164,489.41182
64165,489.56611
64166,489.88922
64167,490.35721
64168,490.33613
64169,489.9625
64170,490.6966
64171,490.50904
64172,490.22812
64173,490.05859
64174,489.4717
64175,489.3052
64176,488.81171
64177,486.94623
64178,484.30022
64179,482.25647
64180,479.4637
64181,476.41943
64182,473.6809
64183,469.76027
64184,463.82306
64185,457.88499
64186,449.78846
64187,439.59444
64188,427.0907
64189,411.84142
64190,395.27833
64191,377.07966
64192,358.57108
64193,339.48446
64194,322.97838
64195,309.01418
64196,297.74854
64197,292.95342
64198,289.83723
64199,288.42976
64200,416.04007
64201,417.45046
64202,420.82816
64203,427.55279
64204,436.62985
64205,448.76701
64206,463.50549
64207,480.75764
64208,499.91898
64209,521.21595
64210,544.24714
64211,567.73537
64212,590.091
64213,612.407
64214,634.3717
64215,655.66043
64216,674.79024
64217,692.78888
64218,708.58242
64219,722.54622
64220,735.41692
64221,746.88339
64222,757.43966
64223,767.18372
64224,775.94431
64225,784.67051
64226,792.64398
64227,800.37349
64228,807.54347
64229,814.35775
64230,820.88151
64231,826.71023
64232,832.60489
64233,838.04238
64234,843.03862
64235,847.35576
64236,850.92944
64237,854.18707
64238,856.21429
64239,857.67449
64240,858.92293
64241,859.34216
64242,859.74191
64243,860.16168
64244,860.30326
64245,860.6359
64246,860.81923
64247,860.89718
64248,861.25567
64249,861.47253
64250,861.81841
64251,862.13423
64252,862.17096
64253,862.11905
64254,862.04594
64255,862.2891
64256,862.32176
64257,862.58906
64258,862.69407
64259,862.89531
64260,863.02192
64261,863.2276
64262,863.31385
64263,863.23115
