Time,root.Fungi.d0.s0
37813,0.67256635
37814,0.7318807
37815,0.73017383
37816,0.65979717
37817,0.61168686
37818,0.63560014
37819,0.68374421
37820,0.72362717
37821,0.752537
37822,0.76818096
37823,0.81251819
37824,0.93029042
37825,1.1198355
37826,1.340819
37827,1.5722932
37828,1.6617767
37829,1.5333013
37830,1.5006166
37831,1.7646272
37832,2.1491553
37833,2.5139436
37834,2.7888306
37835,2.9035998
37836,2.9417431
37837,3.0082877
37838,3.1190316
37839,3.2980877
37840,3.4811251
37841,3.5442488
37842,3.5336795
37843,3.5651313
37844,3.6206895
37845,3.6350083
37846,3.6157351
37847,3.604286
37848,3.6154281
37849,3.6978371
37850,3.842011
37851,3.9650031
37852,4.0476053
37853,4.0435508
37854,3.9556898
37855,3.8899103
37856,3.8784192
37857,4.0052214
37858,4.3053339
37859,4.9549987
37860,6.0064537
37861,7.1548121
37862,8.2615848
37863,9.1722053
37864,9.8003749
37865,9.9013065
37866,9.3123388
37867,8.4942009
37868,7.8295661
37869,7.3658268
37870,7.1525961
37871,7.2543056
37872,7.7554633
37873,8.9206526
37874,11.17869
37875,14.682383
37876,19.724475
37877,26.604153
37878,36.031823
37879,48.039632
37880,61.043817
37881,73.488785
37882,82.530649
37883,84.653949
37884,79.026992
37885,64.388861
37886,44.561822
37887,26.783699
37888,12.273844
37889,3.4569915
37890,-0.46313085
37891,-2.0145306
37892,-1.7673363
37893,-1.1689529
37894,-0.43188112
37895,0.061596157
37896,0.29039464
37897,0.37579741
37898,0.35692652
37899,0.37766169
37900,0.45506117
37901,0.50056604
37902,0.49995695
37903,0.53143861
37904,0.61592903
37905,0.72360818
37906,0.84084004
37907,0.89123396
37908,0.84363352
37909,0.79234206
37910,0.78761436
37911,0.81701954
37912,0.87230211
37913,0.92038067
37914,0.93425783
37915,0.96738875
37916,1.0747057
37917,1.1951569
37918,1.2500271
37919,1.2669308
37920,1.2904468
37921,1.3208006
37922,1.3573
37923,1.4014624
37924,1.4569763
37925,1.4989282
37926,1.453574
37927,1.3583959
37928,1.3662045
37929,1.4632288
37930,1.5259895
37931,1.5445251
37932,1.5463242
37933,1.5356598
37934,1.5146926
37935,1.488337
37936,1.463405
37937,1.4583326
37938,1.4649436
37939,1.4515903
37940,1.425627
37941,1.4292014
37942,1.4548437
37943,1.4383834
37944,1.3784697
37945,1.3283956
37946,1.2972206
37947,1.2781282
37948,1.2658657
37949,1.2178388
37950,1.1261072
37951,1.0592497
37952,1.040505
37953,1.0500858
37954,1.0781722
37955,1.0697344
37956,0.99653844
37957,0.92024171
37958,0.88057055
37959,0.83068786
37960,0.73303399
37961,0.60780997
37962,0.47539128
37963,0.35120147
37964,0.25478349
37965,0.1990023
37966,0.20395552
37967,0.23446329
37968,0.22214595
37969,0.16955571
37970,0.086794629
37971,0.00689101
37972,0.024196545
37973,0.10511385
37974,0.10898947
37975,0.044288094
37976,0.00286666
37977,-0.015094958
37978,-0.068181876
37979,-0.14568165
37980,-0.11005051
37981,0.045815137
37982,0.1445202
37983,0.14420817
37984,0.055201052
37985,-0.11071349
37986,-0.20138724
37987,-0.16136215
37988,-0.098724848
37989,0.91058063
37990,0.82899913
37991,0.73009011
37992,0.66413493
37993,0.63612136
37994,0.65366283
37995,0.71668058
37996,0.81251966
37997,0.93297744
37998,0.98855724
37999,0.91094789
38000,0.82422939
38001,0.84711031
38002,0.94571146
38003,1.0791831
38004,1.1584926
38005,1.0503954
38006,0.88414545
38007,0.90050012
38008,1.0089589
38009,0.99313265
38010,0.89971831
38011,0.88064922
38012,0.92777156
38013,0.98341136
38014,1.0452765
38015,1.1236578
38016,1.1964642
38017,1.1422507
38018,0.97192997
38019,0.87378657
38020,0.88234821
38021,0.9590032
38022,1.0026462
38023,0.99653201
38024,0.90390814
38025,0.76492353
38026,0.74934135
38027,0.8618187
38028,1.0395228
38029,1.2487308
38030,1.3327974
38031,1.2749103
38032,1.1561492
38033,1.0118986
38034,1.0307248
38035,1.2499013
38036,1.4760823
38037,1.6450731
38038,1.7472097
38039,1.7791102
38040,1.758886
38041,1.6966932
38042,1.6741756
38043,1.7405322
38044,1.825098
38045,1.8748439
38046,1.8902637
38047,1.8779234
38048,1.8408483
38049,1.7977399
38050,1.7585906
38051,1.8089182
38052,1.9872272
38053,2.2096663
38054,2.4274842
38055,2.5533072
38056,2.5253737
38057,2.4465346
38058,2.4075763
38059,2.4107652
38060,2.4586266
38061,2.5630463
38062,2.7405508
38063,2.9193034
38064,2.9758108
38065,2.913389
38066,2.7434882
38067,2.510804
38068,2.3295749
38069,2.234574
38070,2.3173201
38071,2.5845338
38072,2.8864707
38073,3.0267069
38074,3.0427733
38075,2.9970048
38076,2.9540579
38077,3.0410952
38078,3.2280632
38079,3.4330518
38080,3.6385046
38081,3.8030383
38082,3.9401399
38083,4.1095429
38084,4.3279143
38085,4.645935
38086,5.0779804
38087,5.6705422
38088,6.4221271
38089,7.2681691
38090,8.1866892
38091,9.0912324
38092,9.9577567
38093,10.753654
38094,11.468917
38095,12.129184
38096,12.844522
38097,13.537268
38098,13.723442
38099,13.33812
38100,12.428004
38101,11.065098
38102,9.8084509
38103,8.78897
38104,8.0013846
38105,7.4356945
38106,6.9502477
38107,6.4949842
38108,6.0804036
38109,5.7109662
38110,5.3814586
38111,5.0893042
38112,4.8543992
38113,4.6897724
38114,4.5750319
38115,4.4935364
38116,4.4428845
38117,4.4206084
38118,4.3938658
38119,4.3203144
38120,4.2019459
38121,4.1186987
38122,4.1104247
38123,4.1345149
38124,4.1643335
38125,4.1601959
38126,4.0915868
38127,3.9686678
38128,3.8012355
38129,3.699814
38130,3.798649
38131,4.0249038
38132,4.2682358
38133,4.5578581
38134,4.9500722
38135,5.4680688
38136,6.1617302
38137,6.9936694
38138,7.8544265
38139,8.8176882
38140,10.157267
38141,11.994855
38142,14.747882
38143,18.330965
38144,22.048489
38145,25.799284
38146,29.255797
38147,31.712545
38148,32.74695
38149,31.308134
38150,27.605852
38151,22.498204
38152,16.562021
38153,11.834338
38154,8.4806903
38155,6.2750351
38156,5.1295332
38157,4.6870624
38158,4.8259373
38159,5.0656476
38160,5.321907
38161,5.8117174
38162,6.5797241
38163,7.42071
38164,8.264083
38165,9.0560361
38166,9.7679074
38167,10.159259
38168,10.111067
38169,9.6672117
38170,8.8545043
38171,7.6848165
38172,6.2750816
38173,4.679178
38174,3.2205014
38175,2.0038101
38176,1.0909545
38177,0.50445456
38178,0.20482617
38179,0.16978818
38180,0.19145571
38181,0.15001596
38182,0.091071281
38183,0.047152886
38184,0.037619137
38185,0.079686428
38186,0.1162065
38187,0.083017508
38188,0.018266101
38189,-0.024547943
38190,1.1010374
38191,1.1506155
38192,1.2013986
38193,1.2557407
38194,1.2963578
38195,1.2730732
38196,1.1827294
38197,1.1332553
38198,1.2519384
38199,1.4386697
38200,1.5472001
38201,1.5544004
38202,1.4211981
38203,1.2221635
38204,1.1211911
38205,1.1099122
38206,1.1511055
38207,1.2201737
38208,1.2442079
38209,1.230587
38210,1.2303363
38211,1.2429475
38212,1.2404263
38213,1.2203795
38214,1.1910053
38215,1.1604706
38216,1.1814984
38217,1.2617066
38218,1.3650492
38219,1.4788621
38220,1.5581942
38221,1.5886871
38222,1.5755201
38223,1.5416855
38224,1.5063449
38225,1.5601367
38226,1.6937278
38227,1.7453704
38228,1.6908288
38229,1.5919615
38230,1.4680301
38231,1.3733092
38232,1.3273169
38233,1.3911537
38234,1.580069
38235,1.7296065
38236,1.7696661
38237,1.7550015
38238,1.7155133
38239,1.7357549
38240,1.8698543
38241,1.9586825
38242,1.8755558
38243,1.7956077
38244,1.8928797
38245,2.0549166
38246,2.1420974
38247,2.1537881
38248,2.0822201
38249,1.9258812
38250,1.822819
38251,1.8539718
38252,1.9158574
38253,1.933494
38254,2.0016695
38255,2.2056406
38256,2.360196
38257,2.2564549
38258,2.0639406
38259,2.0198328
38260,2.0748143
38261,2.1416076
38262,2.2061743
38263,2.242291
38264,2.2399971
38265,2.1760561
38266,2.0396823
38267,1.8010252
38268,1.5349968
38269,1.5334127
38270,1.7786974
38271,2.0569419
38272,2.3410288
38273,2.5685025
38274,2.6196871
38275,2.5779045
38276,2.6443904
38277,2.8120128
38278,3.0371094
38279,3.3135475
38280,3.6293184
38281,3.9677608
38282,4.2623492
38283,4.5440007
38284,5.0154409
38285,5.6858142
38286,6.4197689
38287,7.1977886
38288,8.0656052
38289,9.0373475
38290,10.154629
38291,11.4066
38292,12.441991
38293,13.133957
38294,13.334726
38295,12.982648
38296,12.141
38297,11.188557
38298,10.210498
38299,9.3758613
38300,8.7029598
38301,8.0246747
38302,7.3030907
38303,6.6048663
38304,5.9571622
38305,5.479297
38306,5.2128724
38307,5.0374106
38308,4.8976136
38309,4.8353159
38310,4.8734524
38311,4.9110283
38312,4.8777725
38313,4.7282063
38314,4.4232204
38315,4.0910223
38316,3.8697904
38317,3.7605226
38318,3.764491
38319,3.8318005
38320,3.8803417
38321,3.9086151
38322,3.892491
38323,3.816705
38324,3.6974711
38325,3.5474692
38326,3.4579842
38327,3.5179843
38328,3.6171037
38329,3.6207966
38330,3.6435093
38331,3.8578896
38332,4.2198517
38333,4.6450977
38334,5.2178622
38335,6.1310658
38336,7.3479465
38337,8.7485903
38338,10.357766
38339,12.280427
38340,14.581386
38341,17.490724
38342,21.041747
38343,25.278378
38344,29.903356
38345,32.997655
38346,34.224368
38347,33.275936
38348,29.383119
38349,23.328772
38350,17.608816
38351,12.574588
38352,8.8920078
38353,6.5525533
38354,5.228835
38355,4.7969225
38356,4.7807673
38357,5.0861211
38358,5.5772205
38359,6.2155373
38360,6.8928102
38361,7.5886932
38362,8.3823376
38363,9.2855543
38364,10.084492
38365,10.69579
38366,10.992036
38367,10.91259
38368,10.288519
38369,9.0311695
38370,7.4851701
38371,5.880253
38372,4.2404791
38373,2.8307416
38374,1.7255591
38375,0.94657204
38376,0.4954609
38377,0.24792342
38378,0.15111425
38379,0.13917434
38380,0.17869672
38381,0.23361584
38382,0.28169317
38383,0.27155184
38384,0.16475835
38385,0.082574906
38386,0.13785695
38387,0.21710516
38388,0.1879427
38389,0.09536704
38390,0.004567293
38391,0.38519566
38392,0.50603006
38393,0.68627257
38394,0.91600423
38395,1.0826909
38396,1.111629
38397,1.0118066
38398,0.88439034
38399,0.7641019
38400,0.75260984
38401,0.87814827
38402,0.969592
38403,0.95425314
38404,0.85643794
38405,0.69074941
38406,0.6224461
38407,0.75954915
38408,0.967632
38409,1.136346
38410,1.2247777
38411,1.190228
38412,1.0925733
38413,1.0108138
38414,0.95965311
38415,0.96268139
38416,1.0329009
38417,1.1960864
38418,1.381161
38419,1.4076278
38420,1.3054796
38421,1.1947816
38422,1.0840983
38423,1.0228705
38424,1.0754868
38425,1.1804351
38426,1.2373003
38427,1.2792638
38428,1.3759141
38429,1.4674223
38430,1.4003435
38431,1.2320622
38432,1.1606253
38433,1.1852976
38434,1.250627
38435,1.3561347
38436,1.5252402
38437,1.7336498
38438,1.8160769
38439,1.7628289
38440,1.7155973
38441,1.7040682
38442,1.7229653
38443,1.7670207
38444,1.779713
38445,1.7447235
38446,1.7138415
38447,1.7082045
38448,1.7410568
38449,1.8913692
38450,2.1503453
38451,2.3491045
38452,2.4466992
38453,2.3871872
38454,2.1709633
38455,2.0148692
38456,1.9885352
38457,2.0665785
38458,2.2354454
38459,2.3776475
38460,2.4361971
38461,2.5176312
38462,2.6868744
38463,2.7727303
38464,2.6435643
38465,2.4808341
38466,2.461118
38467,2.4819982
38468,2.4168709
38469,2.3626592
38470,2.4698039
38471,2.6450857
38472,2.7064957
38473,2.6502875
38474,2.6385492
38475,2.7943044
38476,2.9814682
38477,3.0694446
38478,3.1366877
38479,3.2789102
38480,3.4597327
38481,3.6232337
38482,3.7969457
38483,4.03416
38484,4.3334241
38485,4.6883746
38486,5.0719775
38487,5.4069606
38488,5.751495
38489,6.3309086
38490,7.1510432
38491,8.1484623
38492,9.2701384
38493,10.259948
38494,11.083636
38495,11.783427
38496,12.367743
38497,12.805324
38498,13.007027
38499,12.938624
38500,12.498652
38501,11.705959
38502,10.682636
38503,9.4984488
38504,8.4612682
38505,7.6267189
38506,7.0531058
38507,6.7322578
38508,6.4785268
38509,6.2369983
38510,5.8906285
38511,5.4178629
38512,5.0910938
38513,5.0059234
38514,4.9246112
38515,4.7379237
38516,4.5704224
38517,4.4941718
38518,4.4921597
38519,4.5520566
38520,4.5653035
38521,4.4332942
38522,4.1629537
38523,3.8820821
38524,3.6412684
38525,3.5172957
38526,3.5448161
38527,3.6744552
38528,3.8775758
38529,4.0999686
38530,4.3029874
38531,4.4205532
38532,4.3934547
38533,4.405169
38534,4.665116
38535,5.125243
38536,5.7162957
38537,6.477184
38538,7.478245
38539,8.7327551
38540,10.266924
38541,12.102489
38542,14.295973
38543,16.976194
38544,20.565461
38545,24.807491
38546,28.486547
38547,31.468138
38548,33.010473
38549,31.807006
38550,28.293921
38551,23.474238
38552,17.91767
38553,13.060474
38554,9.1524729
38555,6.7607453
38556,5.7425481
38557,5.3216812
38558,5.3557026
38559,5.5433081
38560,5.8425873
38561,6.2619563
38562,6.7932826
38563,7.3523386
38564,7.9341838
38565,8.7110332
38566,9.7042632
38567,10.435251
38568,10.724179
38569,10.346928
38570,9.2140768
38571,7.7674113
38572,6.2477886
38573,4.6847084
38574,3.3307241
38575,2.24113
38576,1.3865045
38577,0.75839994
38578,0.35605366
38579,0.17336974
38580,0.062502691
38581,-0.039852543
38582,-0.08091433
38583,-0.032819438
38584,0.045993657
38585,0.11635973
38586,0.12543298
38587,0.028931089
38588,-0.081483266
38589,-0.10806868
38590,-0.081617078
38591,-0.043606665
38592,0.79553956
38593,1.1071136
38594,1.2900664
38595,1.3104926
38596,1.2076167
38597,1.0988184
38598,0.99148402
38599,0.93212261
38600,0.97558527
38601,1.1022975
38602,1.2835902
38603,1.412353
38604,1.2977923
38605,1.037878
38606,0.85390957
38607,0.76043572
38608,0.77560675
38609,0.88223577
38610,1.0217613
38611,1.1610194
38612,1.1865935
38613,1.1124069
38614,1.0631007
38615,1.0516596
38616,1.0558015
38617,1.0854271
38618,1.2469552
38619,1.5311107
38620,1.614264
38621,1.429969
38622,1.2274969
38623,1.0864695
38624,1.0058873
38625,0.98131392
38626,1.0185261
38627,1.152331
38628,1.3692203
38629,1.5378839
38630,1.6300097
38631,1.6180268
38632,1.5031781
38633,1.3792834
38634,1.2751935
38635,1.2145739
38636,1.203718
38637,1.1886419
38638,1.1474501
38639,1.1451821
38640,1.2160882
38641,1.3489266
38642,1.5361254
38643,1.680287
38644,1.7038721
38645,1.7294737
38646,1.87892
38647,2.0528262
38648,2.1277991
38649,2.1039958
38650,1.9981869
38651,1.8204569
38652,1.6908955
38653,1.6803313
38654,1.7660938
38655,1.9316872
38656,2.0980302
38657,2.1939934
38658,2.180021
38659,2.0115023
38660,1.798785
38661,1.6961426
38662,1.6455034
38663,1.5455415
38664,1.4626075
38665,1.5390089
38666,1.7336066
38667,1.9304233
38668,2.0976418
38669,2.1544569
38670,2.1166973
38671,2.0660862
38672,2.0196114
38673,2.0196767
38674,2.0716579
38675,2.1410045
38676,2.1615119
38677,2.1595409
38678,2.2003852
38679,2.3090706
38680,2.5490344
38681,2.8835316
38682,3.171867
38683,3.4217312
38684,3.7166596
38685,4.0611285
38686,4.4289702
38687,4.8338077
38688,5.3913866
38689,6.1113249
38690,6.8941919
38691,7.7253751
38692,8.6962338
38693,9.8154235
38694,10.818067
38695,11.611036
38696,12.140694
38697,12.384664
38698,12.357608
38699,12.14729
38700,11.756096
38701,11.091069
38702,10.147132
38703,9.065813
38704,7.9122835
38705,7.0743701
38706,6.6558543
38707,6.3112514
38708,5.911846
38709,5.561214
38710,5.3072353
38711,5.1319655
38712,5.0251208
38713,4.9737496
38714,4.9687336
38715,4.9278818
38716,4.7805146
38717,4.6006531
38718,4.4680756
38719,4.3682486
38720,4.2816713
38721,4.1833626
38722,4.0323833
38723,3.8290283
38724,3.6464279
38725,3.5307659
38726,3.4119382
38727,3.2351419
38728,3.15053
38729,3.3044444
38730,3.573939
38731,3.8091315
38732,4.0142791
38733,4.1963263
38734,4.3869134
38735,4.6441448
38736,4.9941119
38737,5.4924648
38738,6.1213193
38739,6.8262319
38740,7.6939387
38741,9.0231039
38742,10.849923
38743,13.224846
38744,16.192912
38745,19.95409
38746,24.394509
38747,28.61845
38748,32.468659
38749,35.157963
38750,34.717559
38751,31.43747
38752,26.487031
38753,20.417931
38754,14.983324
38755,10.484507
38756,7.544073
38757,6.1039581
38758,5.3911601
38759,5.2327876
38760,5.2646924
38761,5.4215802
38762,5.7702797
38763,6.3262446
38764,7.0770581
38765,8.0080917
38766,8.9263171
38767,9.7635894
38768,10.596011
38769,11.448592
38770,11.902573
38771,11.729864
38772,10.936678
38773,9.5271564
38774,7.5602054
38775,5.6843474
38776,4.0779362
38777,2.732103
38778,1.6462859
38779,0.87423847
38780,0.43484452
38781,0.21470328
38782,0.15650217
38783,0.21261565
38784,0.35323353
38785,0.42277683
38786,0.30477948
38787,0.10979714
38788,-0.059279052
38789,-0.15347494
38790,-0.11567085
38791,-0.00790994
38792,0.080186899
38793,0.50574055
38794,0.55924199
38795,0.51453205
38796,0.54230439
38797,0.61912859
38798,0.65641049
38799,0.64857512
38800,0.68736559
38801,0.88098036
38802,1.1339856
38803,1.3069941
38804,1.3723087
38805,1.2825977
38806,1.1160619
38807,1.0448475
38808,1.0686898
38809,1.1710551
38810,1.3082679
38811,1.3423199
38812,1.2791011
38813,1.1832936
38814,1.0796459
38815,1.0565601
38816,1.1069298
38817,1.1153504
38818,1.0854562
38819,1.1977523
38820,1.4584193
38821,1.5415221
38822,1.3772834
38823,1.1772648
38824,1.0090429
38825,0.89335772
38826,0.92228195
38827,1.08247
38828,1.2396618
38829,1.370268
38830,1.453009
38831,1.4889096
38832,1.5240571
38833,1.5584299
38834,1.459882
38835,1.2101305
38836,1.1505847
38837,1.389614
38838,1.5896816
38839,1.6072936
38840,1.5709573
38841,1.5487356
38842,1.5527662
38843,1.5907805
38844,1.6276077
38845,1.6352481
38846,1.6640138
38847,1.7639031
38848,1.8717508
38849,1.909133
38850,1.8763462
38851,1.7905207
38852,1.6614673
38853,1.5818036
38854,1.6060269
38855,1.6960146
38856,1.8240825
38857,1.9367834
38858,1.9860442
38859,1.9136511
38860,1.6539508
38861,1.4034819
38862,1.4370022
38863,1.6366952
38864,1.7974307
38865,1.9385011
38866,2.1075633
38867,2.2330831
38868,2.1293442
38869,1.8755232
38870,1.7452412
38871,1.7457583
38872,1.830889
38873,1.9702221
38874,2.042619
38875,2.0327226
38876,2.0008209
38877,2.0624361
38878,2.2003996
38879,2.3680254
38880,2.5326195
38881,2.6068124
38882,2.629419
38883,2.7533646
38884,2.9816165
38885,3.2715495
38886,3.606669
38887,3.9253688
38888,4.2466946
38889,4.7566621
38890,5.4746667
38891,6.2745029
38892,7.1317427
38893,8.0959552
38894,9.1754272
38895,10.28242
38896,11.379764
38897,12.304607
38898,12.989007
38899,13.404477
38900,13.380491
38901,12.89859
38902,12.034132
38903,10.835706
38904,9.6304355
38905,8.5071642
38906,7.5319865
38907,6.7264682
38908,6.1060825
38909,5.677039
38910,5.4479126
38911,5.4193572
38912,5.4143767
38913,5.3326175
38914,5.1826261
38915,4.9704367
38916,4.7626244
38917,4.61644
38918,4.5117412
38919,4.4268191
38920,4.3565468
38921,4.2940681
38922,4.2372267
38923,4.1825325
38924,4.129751
38925,4.0639014
38926,3.9755834
38927,3.8956426
38928,3.8481946
38929,3.8330358
38930,3.8499676
38931,3.8640864
38932,3.8328417
38933,3.7837209
38934,3.7582271
38935,3.812114
38936,4.047231
38937,4.5155106
38938,5.3283911
38939,6.3827922
38940,7.386249
38941,8.368138
38942,9.4812509
38943,10.838567
38944,12.850967
38945,15.612933
38946,19.379446
38947,24.000459
38948,28.303177
38949,32.081702
38950,34.685733
38951,34.488795
38952,31.685063
38953,27.102216
38954,21.260735
38955,15.885463
38956,11.283206
38957,8.1140845
38958,6.3610824
38959,5.459138
38960,5.2634411
38961,5.3744202
38962,5.7017156
38963,6.1429636
38964,6.6774521
38965,7.3614567
38966,8.2052094
38967,9.0891966
38968,9.9661112
38969,10.745332
38970,11.380276
38971,11.590548
38972,11.223886
38973,10.331467
38974,8.9474052
38975,7.1176971
38976,5.3487258
38977,3.7872809
38978,2.5403692
38979,1.6398665
38980,0.99292856
38981,0.56034449
38982,0.30223574
38983,0.19744268
38984,0.15992663
38985,0.13726752
38986,0.13202499
38987,0.14611087
38988,0.16415149
38989,0.17183898
38990,0.16597234
38991,0.14281812
38992,0.087820338
38993,-0.020011165
38994,0.94190367
38995,0.99174157
38996,1.0059104
38997,0.99454381
38998,0.95659933
38999,0.8878232
39000,0.78794773
39001,0.7080648
39002,0.70843026
39003,0.75008822
39004,0.77610187
39005,0.79898808
39006,0.84195839
39007,0.89196432
39008,0.9196255
39009,0.92530668
39010,0.91267536
39011,0.88929329
