Time,root.GunPoint.d0.s0
26515,-0.5090149
26516,-0.62005172
26517,-0.70090828
26518,-0.75098017
26519,-0.77685904
26520,-0.79898507
26521,-0.79855377
26522,-0.79870146
26523,-0.78798689
26524,-0.78513063
26525,-0.78490403
26526,-0.78420873
26527,-0.79276827
26528,-0.7916517
26529,-0.79807571
26530,-0.8022813
26531,-0.81034146
26532,-0.81275558
26533,-0.82207726
26534,-0.83581195
26535,-0.85964472
26536,-0.87018982
26537,-0.8969265
26538,-0.95421431
26539,-1.0401056
26540,-1.1245104
26541,-1.1829593
26542,-1.2000607
26543,-1.2011303
26544,-1.1906477
26545,-1.1751352
26546,-1.160055
26547,-1.1497556
26548,-1.1386645
26549,-1.1351986
26550,-0.77942875
26551,-0.77685955
26552,-0.77672761
26553,-0.77565678
26554,-0.77735624
26555,-0.77666655
26556,-0.77807131
26557,-0.77820082
26558,-0.78039383
26559,-0.7799487
26560,-0.78161894
26561,-0.78274537
26562,-0.78282959
26563,-0.78261627
26564,-0.78233633
26565,-0.78166999
26566,-0.78141118
26567,-0.78062787
26568,-0.78047026
26569,-0.7803359
26570,-0.78054326
26571,-0.7810076
26572,-0.78025927
26573,-0.77933109
26574,-0.7800502
26575,-0.77889566
26576,-0.77821456
26577,-0.77785759
26578,-0.77767318
26579,-0.77584786
26580,-0.77468867
26581,-0.77525866
26582,-0.77456988
26583,-0.77272858
26584,-0.7712844
26585,-0.76536915
26586,-0.7348137
26587,-0.67524251
26588,-0.60995706
26589,-0.57607791
26590,-0.55698332
26591,-0.56234142
26592,-0.57420405
26593,-0.58651253
26594,-0.60202501
26595,-0.60733478
26596,-0.58248145
26597,-0.5539428
26598,-0.53391943
26599,-0.50773818
26600,-0.45756779
26601,-0.39637237
26602,-0.29809338
26603,-0.16156457
26604,-0.0075471251
26605,0.17746373
26606,0.35602919
26607,0.53177058
26608,0.70490637
26609,0.90199146
26610,1.1006503
26611,1.2972702
26612,1.4717877
26613,1.5951746
26614,1.6584283
26615,1.6746956
26616,1.6892235
26617,1.6951104
26618,1.7012555
26619,1.7040306
26620,1.7058086
26621,1.7061044
26622,1.7065018
26623,1.7082351
26624,1.7080961
26625,1.7051874
26626,1.7051874
26627,1.7114413
26628,1.7066505
26629,1.703161
26630,1.7013632
26631,1.701436
26632,1.6973616
26633,1.6944668
26634,1.695366
26635,1.6916344
26636,1.688751
26637,1.6758754
26638,1.6742449
26639,1.6574977
26640,1.6372923
26641,1.6199308
26642,1.5721778
26643,1.5190353
26644,1.4260983
26645,1.3298825
26646,1.1980125
26647,1.0416046
26648,0.88051501
26649,0.726777
26650,0.57106292
26651,0.41859854
26652,0.26045579
26653,0.10373205
26654,-0.03425934
26655,-0.16366316
26656,-0.28117271
26657,-0.37446119
26658,-0.43587034
26659,-0.49093671
26660,-0.52268037
26661,-0.55165687
26662,-0.56359958
26663,-0.57307722
26664,-0.5750465
26665,-0.57626059
26666,-0.57657925
26667,-0.57888691
26668,-0.58052177
26669,-0.58347211
26670,-0.58964738
26671,-0.5905057
26672,-0.58979812
26673,-0.58454264
26674,-0.57765594
26675,-0.58392281
26676,-0.59722124
26677,-0.61537622
26678,-0.64142583
26679,-0.6721852
26680,-0.70640455
26681,-0.73287332
26682,-0.75397035
26683,-0.77231378
26684,-0.78675896
26685,-0.79896776
26686,-0.80336593
26687,-0.80437216
26688,-0.80357601
26689,-0.80492587
26690,-0.80482427
26691,-0.80219491
26692,-0.79402275
26693,-0.78260646
26694,-0.76665512
26695,-0.75622565
26696,-0.73941679
26697,-0.73255203
26698,-0.72796825
26699,-0.72664255
26700,-1.1747072
26701,-1.1755431
26702,-1.1750993
26703,-1.1712945
26704,-1.1699985
26705,-1.1718904
26706,-1.1702962
26707,-1.1716864
26708,-1.1708532
26709,-1.1699174
26710,-1.1716603
26711,-1.1714699
26712,-1.1718108
26713,-1.1734758
26714,-1.1688233
26715,-1.1562931
26716,-1.1135253
26717,-1.0217072
26718,-0.8785854
26719,-0.67698233
26720,-0.43108665
26721,-0.15307283
26722,0.12050972
26723,0.3709648
26724,0.60280721
26725,0.76288013
26726,0.88934432
26727,0.95676631
26728,1.0197988
26729,1.0550706
26730,1.0484722
26731,1.0579749
26732,1.0659594
26733,1.0542919
26734,1.0560194
26735,1.0512171
26736,1.0452802
26737,1.0491862
26738,1.0481521
26739,1.0408896
26740,1.0457728
26741,1.0452057
26742,1.0436087
26743,1.0431574
26744,1.0437871
26745,1.0445111
26746,1.0460522
26747,1.0421055
26748,1.0430635
26749,1.0449656
26750,1.0447889
26751,1.0419102
26752,1.0308242
26753,1.0334302
26754,1.0349901
26755,1.0203758
26756,1.0255468
26757,1.0267855
26758,1.0245864
26759,1.0287396
26760,1.0366786
26761,1.0292249
26762,1.0338326
26763,1.0382106
26764,1.0281662
26765,1.0232099
26766,1.0115812
26767,1.0010304
26768,0.98823687
26769,0.97286906
26770,0.96878948
26771,0.96659708
26772,0.96565864
26773,0.95228487
26774,0.94766511
26775,0.94753754
26776,0.94753754
26777,0.94386093
26778,0.94568148
26779,0.94703086
26780,0.95635303
26781,0.95351463
26782,0.96954939
26783,0.97380773
26784,0.97794253
26785,0.99654243
26786,1.0095451
26787,1.0200223
26788,1.0113852
26789,1.002645
26790,0.9621498
26791,0.92095174
26792,0.86303739
26793,0.78453717
26794,0.70308677
26795,0.59827996
26796,0.48341849
26797,0.3635633
26798,0.23366364
26799,0.098699469
26800,-0.043377351
26801,-0.18636338
26802,-0.31756493
26803,-0.45447263
26804,-0.587543
26805,-0.70996869
26806,-0.81884546
26807,-0.90570948
26808,-0.99158162
26809,-1.0523568
26810,-1.0979738
26811,-1.1108646
26812,-1.1148462
26813,-1.1132055
26814,-1.1094776
26815,-1.1047339
26816,-1.0981611
26817,-1.0891596
26818,-1.0876056
26819,-1.0885136
26820,-1.0887718
26821,-1.0867016
26822,-1.0889085
26823,-1.0892154
26824,-1.0900518
26825,-1.0899483
26826,-1.0885121
26827,-1.0868589
26828,-1.0865667
26829,-1.0850892
26830,-1.0831072
26831,-1.0838761
26832,-1.0826064
26833,-1.0813898
26834,-1.0812258
26835,-1.0816961
26836,-1.0809422
26837,-1.0794532
26838,-1.0801542
26839,-1.0818481
26840,-1.0818428
26841,-1.0830489
26842,-1.0814327
26843,-1.0821107
26844,-1.082995
26845,-1.0837849
26846,-1.0839687
26847,-1.0858716
26848,-1.0874901
26849,-1.0865982
26850,-1.6831191
26851,-1.6829247
26852,-1.6831304
26853,-1.684717
26854,-1.686315
26855,-1.6839132
26856,-1.6850575
26857,-1.6824443
26858,-1.6814553
26859,-1.6815779
26860,-1.6793731
26861,-1.6802185
26862,-1.6779887
26863,-1.6797223
26864,-1.6795623
26865,-1.680012
26866,-1.6795913
26867,-1.6816271
26868,-1.6794198
26869,-1.666307
26870,-1.6107616
26871,-1.4960786
26872,-1.3194466
26873,-1.0698356
26874,-0.79511189
26875,-0.49618357
26876,-0.1925015
26877,0.036989819
26878,0.27180386
26879,0.42087589
26880,0.53415455
26881,0.60871924
26882,0.63573145
26883,0.66973042
26884,0.67088652
26885,0.68143195
26886,0.68472626
26887,0.66965575
26888,0.69311719
26889,0.6786937
26890,0.69478354
26891,0.69241655
26892,0.69163182
26893,0.6941
26894,0.69288632
26895,0.69701107
26896,0.70172388
26897,0.68599216
26898,0.68151999
26899,0.67787897
26900,0.68688587
26901,0.68476034
26902,0.68042135
26903,0.68149615
26904,0.68012267
26905,0.68038692
26906,0.67847819
26907,0.68407726
26908,0.6771981
26909,0.67780057
26910,0.68000136
26911,0.6732114
26912,0.67878536
26913,0.67895842
26914,0.67756528
26915,0.67721834
26916,0.67861357
26917,0.67979142
26918,0.68091798
26919,0.67805878
26920,0.6772359
26921,0.67912137
26922,0.67647966
26923,0.67711517
26924,0.67853634
26925,0.67488391
26926,0.67488391
26927,0.66982358
26928,0.6661522
26929,0.67137176
26930,0.67482146
26931,0.67599931
26932,0.67349392
26933,0.67182059
26934,0.67026997
26935,0.669649
26936,0.66988476
26937,0.66800278
26938,0.66433314
26939,0.66816979
26940,0.66711849
26941,0.66858292
26942,0.66453272
26943,0.66259747
26944,0.66371531
26945,0.65877373
26946,0.6665423
26947,0.66220482
26948,0.6639035
26949,0.66770945
26950,0.6657229
26951,0.66500098
26952,0.66427603
26953,0.663763
26954,0.65946099
26955,0.65910683
26956,0.66175319
26957,0.6595481
26958,0.65878338
26959,0.65565004
26960,0.6532998
26961,0.65337354
26962,0.64804093
26963,0.65058621
26964,0.64963714
26965,0.64731609
26966,0.65322618
26967,0.64145858
26968,0.64595843
26969,0.64050148
26970,0.63759099
26971,0.63965325
26972,0.61809007
26973,0.59186572
26974,0.54658126
26975,0.51819719
26976,0.45854624
26977,0.40456297
26978,0.30189138
26979,0.21374388
26980,0.085796437
26981,-0.035601465
26982,-0.20951342
26983,-0.3982456
26984,-0.62161736
26985,-0.84922972
26986,-1.0689831
26987,-1.2969157
26988,-1.4905713
26989,-1.6481891
26990,-1.7634443
26991,-1.8232357
26992,-1.8467101
26993,-1.8440758
26994,-1.8250746
26995,-1.79408
26996,-1.7605337
26997,-1.7163338
26998,-1.7031441
26999,-1.678028
27000,-0.92890338
27001,-0.92656212
27002,-0.92615332
27003,-0.92578404
27004,-0.92599748
27005,-0.92621773
27006,-0.92629353
27007,-0.92507529
27008,-0.9245274
27009,-0.92685627
27010,-0.92655464
27011,-0.92769798
27012,-0.92690115
27013,-0.92624586
27014,-0.92749023
27015,-0.92679309
27016,-0.92816025
27017,-0.92625379
27018,-0.92338774
27019,-0.91457571
27020,-0.88944916
27021,-0.83975313
27022,-0.74309347
27023,-0.60613689
27024,-0.39435158
27025,-0.1378909
27026,0.13115454
27027,0.3877023
27028,0.619894
27029,0.79390537
27030,0.93335583
27031,1.0273935
27032,1.0853107
27033,1.1313272
27034,1.1496312
27035,1.1590704
27036,1.1681785
27037,1.1692273
27038,1.1741853
27039,1.1678842
27040,1.1604038
27041,1.1607064
27042,1.1643215
27043,1.1666261
27044,1.1794052
27045,1.1825123
27046,1.1819991
27047,1.1809224
27048,1.1833134
27049,1.1822933
27050,1.1816765
27051,1.1792704
27052,1.184741
27053,1.1858586
27054,1.1913378
27055,1.1796494
27056,1.1854719
27057,1.185266
27058,1.189573
27059,1.1858015
27060,1.1873575
27061,1.1903944
27062,1.1918161
27063,1.1864846
27064,1.1881799
27065,1.1862317
27066,1.1843341
27067,1.1796516
27068,1.1812063
27069,1.1820394
27070,1.1723636
27071,1.1695502
27072,1.1682707
27073,1.164753
27074,1.1695877
27075,1.1659116
27076,1.1659116
27077,1.1648494
27078,1.1595875
27079,1.1551943
27080,1.1460207
27081,1.1247798
27082,1.109896
27083,1.093315
27084,1.0595762
27085,1.0131255
27086,0.98610691
27087,0.94916431
27088,0.9022056
27089,0.82791182
27090,0.74254735
27091,0.64186771
27092,0.49547372
27093,0.32689036
27094,0.13385448
27095,-0.069816492
27096,-0.27168996
27097,-0.46832319
27098,-0.62991681
27099,-0.76749731
27100,-0.87036227
27101,-0.95499298
27102,-1.0135287
27103,-1.0352868
27104,-1.0412347
27105,-1.0434141
27106,-1.0329558
27107,-1.0204105
27108,-1.0073836
27109,-0.99371567
27110,-0.98994975
27111,-0.98581846
27112,-0.98478207
27113,-0.98467044
27114,-0.98251269
27115,-0.98205969
27116,-0.98316172
27117,-0.98007554
27118,-0.97818884
27119,-0.97303712
27120,-0.96976551
27121,-0.96735313
27122,-0.96372799
27123,-0.96299758
27124,-0.96148462
27125,-0.95940413
27126,-0.95601609
27127,-0.95519492
27128,-0.95255694
27129,-0.95035555
27130,-0.95092565
27131,-0.9508071
27132,-0.95062235
27133,-0.94980241
27134,-0.95156743
27135,-0.95152702
27136,-0.9501756
27137,-0.95148549
27138,-0.95187163
27139,-0.95135812
27140,-0.95106162
27141,-0.95064646
27142,-0.94830866
27143,-0.94825061
27144,-0.94576802
27145,-0.94618351
27146,-0.94656719
27147,-0.94558717
27148,-0.94640756
27149,-0.94610916
27150,-0.63894402
27151,-0.63569687
27152,-0.63237489
27153,-0.62918318
27154,-0.62402149
27155,-0.61862761
27156,-0.61484853
27157,-0.61271483
27158,-0.60999787
27159,-0.60892415
27160,-0.60771944
27161,-0.60932151
27162,-0.60863703
27163,-0.60780638
27164,-0.60888781
27165,-0.60789169
27166,-0.60653824
27167,-0.60353766
27168,-0.60023354
27169,-0.59790183
27170,-0.5939932
27171,-0.58977959
27172,-0.58140494
27173,-0.5770118
27174,-0.57279615
27175,-0.56959037
27176,-0.56833269
27177,-0.56776503
27178,-0.56693685
27179,-0.56837242
27180,-0.56775939
27181,-0.56905094
27182,-0.57110795
27183,-0.5714699
27184,-0.57449614
27185,-0.57609606
27186,-0.57756961
27187,-0.58050973
27188,-0.58107153
27189,-0.58225356
27190,-0.58346771
27191,-0.58349881
27192,-0.57775664
27193,-0.55328072
27194,-0.51833053
27195,-0.44442668
27196,-0.33369065
27197,-0.26690593
27198,-0.0034668417
27199,0.16733589
27200,0.32675697
27201,0.6015777
27202,0.76382137
27203,0.89872988
27204,1.0410122
27205,1.2146656
27206,1.39315
27207,1.5459739
27208,1.6811528
27209,1.7420956
27210,1.7818968
27211,1.8270043
27212,1.8265625
27213,1.8270567
27214,1.8331263
27215,1.8296632
27216,1.8314463
27217,1.8405166
27218,1.8381252
27219,1.8466423
27220,1.8452336
27221,1.8464021
27222,1.8474876
27223,1.8469172
27224,1.8458384
27225,1.8519671
27226,1.8519671
27227,1.8430613
27228,1.8412052
27229,1.8269801
27230,1.7985841
27231,1.7669558
27232,1.7183213
27233,1.6375305
27234,1.531122
27235,1.4057155
27236,1.2716151
27237,1.135627
27238,1.0151979
27239,0.89223548
27240,0.78361015
27241,0.68237249
27242,0.58695337
27243,0.47263791
27244,0.37516506
27245,0.22942054
27246,0.078657836
27247,-0.12516478
27248,-0.29126945
27249,-0.41803725
27250,-0.52472526
27251,-0.6356475
27252,-0.72882976
27253,-0.80272703
27254,-0.85148055
27255,-0.86463585
27256,-0.86594043
27257,-0.86579426
27258,-0.85980049
27259,-0.84879439
27260,-0.82663642
27261,-0.81159472
27262,-0.79933607
27263,-0.79213513
27264,-0.78735674
27265,-0.78042454
27266,-0.7755474
27267,-0.77031448
27268,-0.76591446
27269,-0.76099493
27270,-0.7551383
27271,-0.75322355
27272,-0.74809903
27273,-0.74542498
27274,-0.74243076
27275,-0.73632685
27276,-0.73209743
27277,-0.73014666
27278,-0.72771004
27279,-0.7269456
27280,-0.72404675
27281,-0.72225375
27282,-0.71894327
27283,-0.71408132
27284,-0.71263271
27285,-0.70892682
27286,-0.70246096
27287,-0.7005185
27288,-0.69940844
27289,-0.69584461
27290,-0.69611479
27291,-0.6939078
27292,-0.68962778
27293,-0.6854925
27294,-0.67934906
27295,-0.67356552
27296,-0.66933683
27297,-0.66864455
27298,-0.66361005
27299,-0.66168196
27300,-1.000593
27301,-0.99860556
27302,-1.0003305
27303,-0.99851184
27304,-0.99934999
27305,-1.0004137
27306,-0.99816128
27307,-0.99887941
27308,-0.99831326
27309,-0.99758487
27310,-0.99831675
27311,-0.99765143
27312,-0.99788131
27313,-0.99907798
27314,-1.001744
27315,-1.0014636
27316,-0.99162847
27317,-0.96086547
27318,-0.89075701
27319,-0.81461315
27320,-0.74377379
27321,-0.71195345
27322,-0.70083504
27323,-0.69800408
27324,-0.69964088
27325,-0.70735727
27326,-0.69814733
27327,-0.67806382
27328,-0.66232227
27329,-0.64746808
27330,-0.63322303
27331,-0.6190717
27332,-0.60889519
27333,-0.59059283
27334,-0.5836584
27335,-0.57523784
27336,-0.53502335
27337,-0.46710322
27338,-0.35726197
27339,-0.21457064
27340,-0.061685897
27341,0.15415227
27342,0.32850726
27343,0.46881518
27344,0.60189572
27345,0.72075542
27346,0.83030514
27347,0.92766427
27348,1.013054
27349,1.0801216
27350,1.149981
27351,1.1972827
27352,1.2469263
27353,1.2966536
27354,1.3148246
27355,1.3118398
27356,1.3220731
27357,1.326799
27358,1.3166416
27359,1.3152523
27360,1.335243
27361,1.336255
27362,1.340638
27363,1.3365216
27364,1.3324085
27365,1.3294844
27366,1.3335738
27367,1.3291404
27368,1.3330766
27369,1.3357981
27370,1.3297382
27371,1.3366922
27372,1.3381813
27373,1.3426444
27374,1.3378161
27375,1.340805
27376,1.340805
27377,1.3450611
27378,1.3434126
27379,1.3355646
27380,1.3386275
27381,1.3346272
27382,1.3364931
27383,1.335169
27384,1.3329075
27385,1.3328244
27386,1.3311987
27387,1.3222807
27388,1.317823
27389,1.3211076
27390,1.3199772
27391,1.3115547
27392,1.2831856
27393,1.2394297
27394,1.1892344
27395,1.1084766
27396,0.99333202
27397,0.87355812
27398,0.73126143
27399,0.59187545
27400,0.43059928
27401,0.27933836
27402,0.12265859
27403,-0.047905852
27404,-0.17838782
27405,-0.29534713
27406,-0.42955985
27407,-0.51557745
27408,-0.57827196
27409,-0.6157898
27410,-0.65002257
27411,-0.66851129
27412,-0.67149096
27413,-0.67799901
27414,-0.67702208
27415,-0.67779444
27416,-0.67881065
27417,-0.68630413
27418,-0.68907192
27419,-0.69471214
27420,-0.69754823
27421,-0.70577524
27422,-0.71015419
27423,-0.7163311
27424,-0.72684659
27425,-0.74685155
27426,-0.76329269
27427,-0.79027037
27428,-0.84382794
27429,-0.91299656
27430,-1.01138
27431,-1.1024353
27432,-1.1480157
27433,-1.1446923
27434,-1.123873
27435,-1.0916599
27436,-1.0690534
27437,-1.0626376
27438,-1.0702267
27439,-1.0765584
27440,-1.0809719
27441,-1.0748831
27442,-1.0728633
27443,-1.0677552
27444,-1.0611274
27445,-1.0604507
27446,-1.0590811
27447,-1.0608612
27448,-1.0560887
27449,-1.0542237
27450,-0.6061702
27451,-0.60901413
27452,-0.61287317
27453,-0.6171445
27454,-0.62585068
27455,-0.63920612
27456,-0.65279176
27457,-0.66999607
27458,-0.6925892
27459,-0.71016781
27460,-0.72731663
27461,-0.74704503
27462,-0.76205909
27463,-0.77284634
27464,-0.78004919
27465,-0.78329942
27466,-0.78521108
27467,-0.78540468
27468,-0.78186479
27469,-0.77957091
27470,-0.78015565
27471,-0.77529981
27472,-0.77428651
27473,-0.77142359
27474,-0.76945112
27475,-0.76672054
27476,-0.7646615
27477,-0.75981357
27478,-0.75502249
27479,-0.74994852
27480,-0.75141536
27481,-0.74906801
27482,-0.74677458
27483,-0.74494045
27484,-0.74177182
27485,-0.73379843
27486,-0.72166278
27487,-0.69568245
27488,-0.65500269
27489,-0.61251005
27490,-0.58204197
27491,-0.5670217
27492,-0.56729124
27493,-0.56740426
27494,-0.55968595
27495,-0.53309951
27496,-0.4971063
27497,-0.47420317
27498,-0.46254727
27499,-0.44012615
27500,-0.38820538
27501,-0.30148801
27502,-0.13989024
27503,0.047032379
27504,0.26397689
27505,0.49192056
27506,0.71443711
27507,0.92040223
27508,1.1257326
27509,1.3263431
27510,1.5143318
27511,1.6884132
27512,1.8333013
27513,1.9157071
27514,1.9393484
27515,1.9437988
27516,1.940225
27517,1.9415668
27518,1.9425962
27519,1.9512367
27520,1.9526685
27521,1.9539109
27522,1.9511203
27523,1.9519431
27524,1.9550639
27525,1.955083
27526,1.955083
27527,1.9544364
27528,1.9544349
27529,1.9534899
27530,1.9474991
27531,1.9391362
27532,1.9292408
27533,1.8886574
27534,1.8238971
27535,1.7271487
27536,1.6008268
27537,1.4508587
27538,1.2877764
27539,1.1168496
27540,0.95698312
27541,0.79499567
27542,0.64184832
27543,0.49038739
27544,0.32833744
27545,0.17780177
27546,0.051765261
27547,-0.072477467
27548,-0.18432969
27549,-0.27862218
27550,-0.35059582
27551,-0.38886663
27552,-0.416945
27553,-0.43208472
27554,-0.44072197
27555,-0.4467655
27556,-0.45057052
27557,-0.45164372
27558,-0.45827979
27559,-0.46980391
27560,-0.47831311
27561,-0.47356802
27562,-0.46402337
27563,-0.44729046
27564,-0.42844629
27565,-0.39871869
27566,-0.36618366
27567,-0.34403908
27568,-0.34336743
27569,-0.37425469
27570,-0.42487216
27571,-0.48926401
27572,-0.55669328
27573,-0.62020621
27574,-0.67105525
27575,-0.70063447
27576,-0.71126712
27577,-0.70849811
27578,-0.70280641
27579,-0.69128725
27580,-0.68455456
27581,-0.67626631
27582,-0.67057313
27583,-0.66187937
27584,-0.64763371
27585,-0.64088881
27586,-0.63644457
27587,-0.63708368
27588,-0.63702739
27589,-0.63996954
27590,-0.64144609
27591,-0.6418829
27592,-0.63928206
27593,-0.63778471
27594,-0.63588638
27595,-0.6362712
27596,-0.63544754
27597,-0.63698072
27598,-0.63743674
27599,-0.64038691
27600,-1.4050172
27601,-1.4059691
27602,-1.4117012
27603,-1.4045921
27604,-1.3845037
27605,-1.3713904
27606,-1.3708152
27607,-1.374137
27608,-1.3714487
27609,-1.3649833
27610,-1.3642371
27611,-1.364948
27612,-1.3707233
27613,-1.3714807
27614,-1.3734706
27615,-1.3800821
27616,-1.3871404
27617,-1.3847895
27618,-1.3820944
27619,-1.3624723
27620,-1.3114231
27621,-1.2196317
27622,-1.1162158
27623,-1.0179703
27624,-0.94801064
27625,-0.90302928
27626,-0.88486491
27627,-0.8772582
27628,-0.88951616
27629,-0.88308357
27630,-0.8727248
27631,-0.86354958
27632,-0.83854696
27633,-0.83225878
27634,-0.81663057
27635,-0.8111766
27636,-0.78302732
27637,-0.74867326
27638,-0.67480791
27639,-0.53095314
27640,-0.38090856
27641,-0.17972779
27642,0.027160201
27643,0.17451262
27644,0.28995585
27645,0.45759194
27646,0.5628002
27647,0.68357636
27648,0.78233725
27649,0.8493067
27650,0.88048805
27651,0.93767435
27652,0.98163145
27653,1.0094526
27654,1.0170159
27655,1.0260005
27656,1.0442509
27657,1.0364442
27658,1.0678002
27659,1.0570956
27660,1.0491253
27661,1.0518431
27662,1.0394974
27663,1.0533883
27664,1.0596036
27665,1.0519075
27666,1.0553944
27667,1.0621805
27668,1.0622115
27669,1.0619469
27670,1.0599426
27671,1.0550032
27672,1.0599402
27673,1.0542422
27674,1.0591586
27675,1.0521287
27676,1.0521287
