Time,root.BME.d0.s0
20217,0.055
20218,0.048366456
20219,0.037527791
20220,0.042364537
20221,0.011246134
20222,-0.00067818742
20223,0.030294993
20224,0.034435501
20225,0.015890666
20226,0.048531571
20227,0.020195372
20228,0.022112965
20229,0.04095832
20230,0.029051153
20231,0.043575747
20232,0.048774432
20233,0.0031798815
20234,0.0087352312
20235,0.011773745
20236,0.022779455
20237,0.030380595
20238,0.039018302
20239,0.019915401
20240,0.0084878321
20241,0.015228435
20242,0.047589736
20243,0.034241174
20244,0.022180545
20245,0.047916376
20246,0.050757843
20247,0.053198747
20248,0.018897763
20249,0.025679036
20250,0.031213659
20251,0.014241447
20252,0.0096087359
20253,0.021176397
20254,0.0039352074
20255,0.038856487
20256,0.01227565
20257,0.013875288
20258,0.021679436
20259,-0.102
20260,-0.413
20261,-0.729
20262,-0.906
20263,-0.99
20264,-1.025
20265,-1.039
20266,-1.047
20267,-1.052
20268,-1.054
20269,-1.053
20270,-1.05
20271,-1.049
20272,-1.051
20273,-1.052
20274,-1.054
20275,-1.055
20276,-1.053
20277,-1.048
20278,-1.046
20279,-1.048
20280,-1.052
20281,-1.054
20282,-1.054
20283,-1.055
20284,-1.055
20285,-1.053
20286,-1.051
20287,-1.05
20288,-1.052
20289,-1.055
20290,-1.058
20291,-1.061
20292,-1.062
20293,-1.057
20294,-1.051
20295,-1.049
20296,-1.048
20297,-1.048
20298,-1.049
20299,-1.05
20300,-1.052
20301,-1.053
20302,-1.049
20303,-1.046
20304,-1.049
20305,-1.055
20306,-1.056
20307,-1.055
20308,-1.058
20309,-1.062
20310,-1.062
20311,-1.056
20312,-1.055
20313,-1.058
20314,-1.057
20315,-1.054
20316,-1.052
20317,-1.048
20318,-1.046
20319,-0.931
20320,-0.62
20321,-0.307
20322,-0.135
20323,-0.055
20324,0.021251751
20325,0.037164238
20326,0.043421738
20327,0.05214993
20328,0.053146082
20329,0.048942043
20330,0.021836247
20331,0.028339209
20332,0.0208697
20333,0.014989033
20334,0.0092060089
20335,0.12
20336,0.429
20337,0.739
20338,0.915
20339,0.998
20340,1.031
20341,0.929
20342,0.623
20343,0.313
20344,0.14
20345,0.056
20346,0.03053136
20347,0.035832109
20348,0.018000146
20349,0.03877916
20350,0.043571814
20351,0.042743694
20352,0.030910647
20353,0.041929731
20354,0.028129305
20355,0.037565414
20356,0.027150859
20357,0.05053675
20358,0.043676022
20359,0.041832661
20360,0.014383899
20361,0.018048549
20362,0.038308661
20363,0.012373999
20364,0.020230868
20365,0.021976335
20366,0.035761536
20367,-0.001246564
20368,0.00053189259
20369,0.032883046
20370,0.016931115
20371,0.050482587
20372,0.0054102976
20373,0.046241145
20374,0.043842761
20375,0.062516412
20376,0.023198382
20377,0.011055609
20378,0.01033145
20379,0.039980478
20380,0.014630122
20381,0.028058605
20382,0.03430732
20383,0.026135326
20384,0.049704973
20385,-0.09
20386,-0.336
20387,-0.583
20388,-0.719
20389,-0.784
20390,-0.812
20391,-0.823
20392,-0.827
20393,-0.83
20394,-0.833
20395,-0.83
20396,-0.827
20397,-0.832
20398,-0.835
20399,-0.833
20400,-0.831
20401,-0.831
20402,-0.829
20403,-0.828
20404,-0.831
20405,-0.835
20406,-0.838
20407,-0.837
20408,-0.835
20409,-0.832
20410,-0.829
20411,-0.826
20412,-0.825
20413,-0.827
20414,-0.831
20415,-0.834
20416,-0.835
20417,-0.837
20418,-0.837
20419,-0.836
20420,-0.836
20421,-0.833
20422,-0.831
20423,-0.828
20424,-0.828
20425,-0.832
20426,-0.836
20427,-0.834
20428,-0.83
20429,-0.828
20430,-0.826
20431,-0.827
20432,-0.832
20433,-0.834
20434,-0.829
20435,-0.829
20436,-0.834
20437,-0.744
20438,-0.494
20439,-0.245
20440,-0.107
20441,-0.026161034
20442,-0.0085480761
20443,-8.6214304e-05
20444,0.015189821
20445,-0.0045502582
20446,0.0038854697
20447,0.007434407
20448,0.0094881401
20449,0.0073548179
20450,-0.00062691951
20451,-0.0052465804
20452,0.025982297
20453,0.032985347
20454,-0.00027346433
20455,0.027247921
20456,0.00042696164
20457,0.088
20458,0.322
20459,0.555
20460,0.679
20461,0.736
20462,0.766
20463,0.781
20464,0.785
20465,0.785
20466,0.7
20467,0.47
20468,0.237
20469,0.103
20470,0.080274012
20471,0.023013585
20472,0.045009898
20473,0.015640833
20474,0.017924528
20475,0.046652019
20476,0.043924087
20477,0.0070710252
20478,0.040827427
20479,0.02630716
20480,0.017494676
20481,0.009950564
20482,0.041592508
20483,0.021031922
20484,0.019461464
20485,0.0086651443
20486,0.030924574
20487,0.03137624
20488,0.024575471
20489,0.041080331
20490,0.0038772774
20491,0.036138785
20492,0.0041726765
20493,0.03848162
20494,0.027130785
20495,0.024022208
20496,-0.0088978489
20497,0.027463345
20498,0.0073659592
20499,0.022862633
20500,0.039493375
20501,0.027597155
20502,0.013390448
20503,0.017637321
20504,0.011668587
20505,0.046325319
20506,0.033504675
20507,0.01966445
20508,0.0035218795
20509,-0.0025934687
20510,0.013343484
20511,-0.0061129277
20512,0.030595499
20513,0.0023034353
20514,-0.0029401391
20515,0.018922264
20516,0.04123218
20517,0.036705896
20518,0.04651626
20519,0.107
20520,0.385
20521,0.664
20522,0.82
20523,0.895
20524,0.929
20525,0.948
20526,0.954
20527,0.952
20528,0.949
20529,0.952
20530,0.96
20531,0.962
20532,0.96
20533,0.96
20534,0.962
20535,0.96
20536,0.957
20537,0.959
20538,0.959
20539,0.955
20540,0.952
20541,0.953
20542,0.951
20543,0.948
20544,0.95
20545,0.954
20546,0.953
20547,0.952
20548,0.953
20549,0.952
20550,0.951
20551,0.952
20552,0.951
20553,0.95
20554,0.952
20555,0.954
20556,0.955
20557,0.956
20558,0.955
20559,0.949
20560,0.942
20561,0.941
20562,0.944
20563,0.947
20564,0.95
20565,0.952
20566,0.955
20567,0.959
20568,0.96
20569,0.956
20570,0.953
20571,0.953
20572,0.953
20573,0.847
20574,0.565
20575,0.28
20576,0.12
20577,0.058496039
20578,0.02831543
20579,0.045490709
20580,0.054876674
20581,0.034777458
20582,0.040296244
20583,0.0012084313
20584,0.041064399
20585,0.00027521179
20586,0.113
20587,0.414
20588,0.713
20589,0.881
20590,0.965
20591,1.004
20592,1.017
20593,1.023
20594,1.031
20595,1.035
20596,0.918
20597,0.611
20598,0.305
20599,0.135
20600,0.058
20601,0.058217433
20602,0.017939109
20603,0.045349795
20604,0.03015415
20605,0.024744247
20606,0.034023644
20607,0.046781877
20608,0.019880418
20609,0.0018566036
20610,0.0032251602
20611,0.029919867
20612,0.044220356
20613,0.016270237
20614,0.044155043
20615,-0.004272831
20616,0.0055399179
20617,0.033525476
20618,0.037197311
20619,0.008139038
20620,0.043590715
20621,0.017850842
20622,0.0046423024
20623,0.033086512
20624,0.030999495
20625,0.013565193
20626,0.022335794
20627,0.049608176
20628,0.036169277
20629,0.052217013
20630,0.03170257
20631,0.036185999
20632,0.04340237
20633,0.046890358
20634,0.023982923
20635,0.026359186
20636,0.046515293
20637,0.046595763
20638,0.049713491
20639,0.014209481
20640,0.0058217552
20641,0.040705992
20642,0.041436358
20643,0.025853466
20644,0.00072196984
20645,0.014583359
20646,-0.0017779182
20647,-0.117
20648,-0.428
20649,-0.738
20650,-0.908
20651,-0.987
20652,-1.02
20653,-1.033
20654,-1.041
20655,-1.045
20656,-1.042
20657,-1.04
20658,-1.044
20659,-1.051
20660,-1.055
20661,-1.054
20662,-1.052
20663,-1.055
20664,-1.06
20665,-1.06
20666,-1.053
20667,-1.048
20668,-1.048
20669,-1.048
20670,-1.047
20671,-1.049
20672,-1.048
20673,-1.049
20674,-1.053
20675,-1.055
20676,-1.053
20677,-1.051
20678,-1.05
20679,-1.05
20680,-1.054
20681,-1.056
20682,-1.056
20683,-1.056
20684,-1.058
20685,-1.06
20686,-1.062
20687,-1.06
20688,-1.054
20689,-1.051
20690,-1.051
20691,-1.052
20692,-1.051
20693,-1.049
20694,-1.05
20695,-1.052
20696,-1.056
20697,-1.057
20698,-1.056
20699,-1.053
20700,-1.051
20701,-1.049
20702,-1.049
20703,-0.936
20704,-0.628
20705,-0.319
20706,-0.146
20707,-0.062
20708,-0.0041512855
20709,0.017932595
20710,0.015425442
20711,0.01580379
20712,0.027486017
20713,0.020000885
20714,0.03087054
20715,0.026465777
20716,-0.0024752696
20717,0.01672694
20718,0.045666225
20719,0.115
20720,0.437
20721,0.761
20722,0.944
20723,0.909
20724,0.622
20725,0.315
20726,0.144
20727,0.06
20728,0.065405963
20729,0.034156055
20730,0.020420265
20731,0.030666978
20732,0.019260427
20733,0.04227007
20734,0.036007066
20735,0.01691216
20736,0.051796911
20737,0.052689938
20738,0.013547518
20739,0.013256534
20740,0.019811488
20741,0.0036280606
20742,0.042221152
20743,0.021480445
20744,0.036274414
20745,0.043232782
20746,0.0079368076
20747,0.0057916321
20748,0.035786711
20749,0.0034637009
20750,0.034038051
20751,0.026305116
20752,0.014856634
20753,0.021060032
20754,0.045914327
20755,0.03049556
20756,0.02694085
20757,0.0024154926
20758,0.028654634
20759,0.037455647
20760,0.021041717
20761,0.041034853
20762,0.031660371
20763,0.025150545
20764,0.00080611395
20765,0.013692877
20766,0.025565215
20767,0.01656678
20768,0.022075734
20769,0.044215495
20770,0.03209653
20771,0.028528764
20772,0.036369815
20773,0.039072807
20774,0.011882767
20775,-0.117
20776,-0.422
20777,-0.73
20778,-0.903
20779,-0.986
20780,-1.022
20781,-1.034
20782,-1.038
20783,-1.041
20784,-1.044
20785,-1.043
20786,-1.039
20787,-1.036
20788,-1.037
20789,-1.038
20790,-1.036
20791,-1.038
20792,-1.042
20793,-1.045
20794,-1.046
20795,-1.045
20796,-1.044
20797,-1.042
20798,-1.038
20799,-1.036
20800,-1.036
20801,-1.039
20802,-1.041
20803,-1.04
20804,-1.037
20805,-1.034
20806,-1.034
20807,-1.035
20808,-1.037
20809,-1.041
20810,-1.043
20811,-1.04
20812,-1.038
20813,-1.04
20814,-1.041
20815,-1.041
20816,-1.042
20817,-1.046
20818,-1.05
20819,-1.051
20820,-1.048
20821,-1.046
20822,-1.045
20823,-1.044
20824,-1.042
20825,-1.043
20826,-1.043
20827,-1.042
20828,-1.04
20829,-1.04
20830,-1.041
20831,-0.923
20832,-0.612
20833,-0.305
20834,-0.133
20835,-0.053
20836,0.025725475
20837,-0.0043670826
20838,0.022821996
20839,0.04411876
20840,0.052816703
20841,0.108
20842,0.383
20843,0.654
20844,0.804
20845,0.879
20846,0.912
20847,0.922
20848,0.924
20849,0.823
20850,0.55
20851,0.275
20852,0.12
20853,0.049514905
20854,0.065606269
20855,0.0519936
20856,0.042638192
20857,0.024642691
20858,0.051090308
20859,0.02849278
20860,0.040428444
20861,0.042384457
20862,0.044218077
20863,0.018246545
20864,0.023010524
20865,0.04602056
20866,0.011570468
20867,0.052384475
20868,0.00723324
20869,0.035849443
20870,0.0014405459
20871,0.012835321
20872,0.015405788
20873,0.020126356
20874,0.054489045
20875,0.0072419883
20876,0.042869743
20877,0.019282314
20878,0.014992443
20879,0.034537994
20880,0.035795757
20881,0.041938032
20882,0.0047708799
20883,0.044858822
20884,0.0088190922
20885,0.044184652
20886,0.016188749
20887,0.01142215
20888,0.024516535
20889,0.0092335808
20890,0.035571799
20891,0.0025150153
20892,0.031718654
20893,0.051071633
20894,0.049370835
20895,0.012207171
20896,0.024003562
20897,0.055132323
20898,0.030807895
20899,0.010935498
20900,0.034956513
20901,0.022545407
20902,0.055170167
20903,0.023449297
20904,0.044391364
20905,0.109
20906,0.415
20907,0.723
20908,0.891
20909,0.968
20910,1.006
20911,1.025
20912,1.03
20913,1.027
20914,1.025
20915,1.026
20916,1.026
20917,1.025
20918,1.024
20919,1.024
20920,1.024
20921,1.023
20922,1.025
20923,1.025
20924,1.023
20925,1.023
20926,1.025
20927,1.025
20928,1.023
20929,1.024
20930,1.025
20931,1.025
20932,1.022
20933,1.02
20934,1.022
20935,1.024
20936,1.025
20937,1.026
20938,1.026
20939,1.027
20940,1.027
20941,1.025
20942,1.022
20943,1.022
20944,1.023
20945,1.021
20946,1.019
20947,1.022
20948,1.023
20949,1.021
20950,1.02
20951,1.021
20952,1.02
20953,1.02
20954,1.023
20955,1.025
20956,1.024
20957,1.024
20958,1.025
20959,1.025
20960,1.024
20961,1.027
20962,1.031
20963,0.919
20964,0.614
20965,0.306
20966,0.133
20967,0.052
20968,0.027884796
20969,0.047132587
20970,0.023521475
20971,0.006521892
20972,0.097
20973,0.38
20974,0.663
20975,0.823
20976,0.903
20977,0.937
20978,0.948
20979,0.95
20980,0.844
20981,0.563
20982,0.283
20983,0.128
20984,0.058
20985,0.057937712
20986,0.04870418
20987,0.049984085
20988,0.005337736
20989,0.0052045725
20990,0.034304099
20991,0.026241438
20992,0.052859678
20993,0.050588093
20994,0.035160749
20995,0.0017959474
20996,-0.0076266779
20997,0.00076581197
20998,0.024446924
20999,0.013370835
21000,0.0032391789
21001,0.0467329
21002,-0.00080499976
21003,0.036267972
21004,0.038999292
21005,0.032037537
21006,0.04325037
21007,0.02642824
21008,-0.0013558672
21009,0.039253977
21010,0.040853822
21011,0.0042340972
21012,0.019878614
21013,0.039448149
21014,0.042914659
21015,0.0098081726
21016,0.010511195
21017,0.035796787
21018,0.021597117
21019,0.027059535
21020,0.028719955
21021,0.033991986
21022,0.009045843
21023,0.020883508
21024,0.026917597
21025,0.020397781
21026,0.0093028047
21027,0.0071037164
21028,0.046829956
21029,0.040808143
21030,0.031969258
21031,0.025112605
21032,0.036917064
21033,0.02057024
21034,0.0076842002
21035,0.035655057
21036,0.046610476
21037,0.020490225
21038,0.0073060226
21039,0.043381842
21040,0.101
21041,0.386
21042,0.669
21043,0.825
21044,0.901
21045,0.936
21046,0.947
21047,0.951
21048,0.959
21049,0.962
21050,0.959
21051,0.956
21052,0.958
21053,0.96
21054,0.96
21055,0.957
21056,0.952
21057,0.949
21058,0.95
21059,0.953
21060,0.955
21061,0.955
21062,0.957
21063,0.958
21064,0.96
21065,0.963
21066,0.963
21067,0.959
21068,0.955
21069,0.953
21070,0.953
21071,0.953
21072,0.951
21073,0.95
21074,0.952
21075,0.954
21076,0.952
21077,0.951
21078,0.953
21079,0.955
21080,0.956
21081,0.96
21082,0.856
21083,0.573
21084,0.288
21085,0.129
21086,0.055
21087,0.046176412
21088,0.022105086
21089,0.04464743
21090,0.021303603
21091,0.026847635
21092,0.025469313
21093,0.038766937
21094,0.025393836
21095,0.028468831
21096,0.0063300027
21097,0.029764872
21098,0.025212678
21099,0.034140489
21100,0.024281324
21101,0.038683865
21102,0.028015409
21103,0.022227061
21104,0.04604958
21105,0.114
21106,0.393
21107,0.679
21108,0.838
21109,0.907
21110,0.936
21111,0.951
21112,0.852
21113,0.572
21114,0.289
21115,0.131
21116,0.053
21117,0.034908934
21118,0.040783059
21119,0.034552939
21120,0.030993225
21121,-0.0017382554
21122,0.027304083
21123,0.029982334
21124,0.054413117
21125,0.036093917
21126,0.042385245
21127,0.029110406
21128,0.019197522
21129,0.040603275
21130,0.011114985
21131,0.01288722
21132,0.019834088
21133,0.0096929152
21134,0.037687256
21135,0.032743334
21136,0.041999988
21137,0.019933378
21138,0.053836882
21139,0.041015049
21140,0.023069617
21141,-0.0005647948
21142,0.041197119
21143,0.020041766
21144,0.013157351
21145,0.036941657
21146,0.015812567
21147,0.023987556
21148,0.04752786
21149,0.030887939
21150,0.04567362
21151,0.027569738
21152,0.024138417
21153,0.0084460286
21154,0.03011988
21155,0.0047684826
21156,0.036510479
21157,0.0035652347
21158,0.022342817
21159,0.141
21160,0.526
21161,0.91
21162,1.122
21163,1.219
21164,1.257
21165,1.27
21166,1.273
21167,1.277
21168,1.28
21169,1.28
21170,1.28
21171,1.28
21172,1.281
21173,1.283
21174,1.283
21175,1.283
21176,1.285
21177,1.287
21178,1.288
21179,1.293
21180,1.294
21181,1.291
21182,1.29
21183,1.29
21184,1.291
21185,1.291
21186,1.292
21187,1.291
21188,1.288
21189,1.285
21190,1.285
21191,1.288
21192,1.289
21193,1.288
21194,1.29
21195,1.293
21196,1.29
21197,1.288
21198,1.286
21199,1.283
21200,1.279
21201,1.277
21202,1.276
21203,1.278
21204,1.284
21205,1.285
21206,1.282
21207,1.278
21208,1.279
21209,1.281
21210,1.14
21211,0.761
21212,0.383
21213,0.174
21214,0.078
21215,0.053485883
21216,0.055939903
21217,0.036078257
21218,0.015225079
21219,0.02021993
21220,-0.00080596903
21221,0.037146877
21222,0.014578706
21223,0.031116554
21224,0.042753743
21225,0.036185973
21226,0.119
21227,0.429
21228,0.738
21229,0.913
21230,0.995
21231,1.027
21232,1.039
21233,0.926
21234,0.617
21235,0.309
21236,0.136
21237,0.054
21238,0.050207494
21239,0.024272578
21240,0.049715773
21241,0.009989745
21242,0.01529061
21243,0.023447476
21244,0.031585448
21245,0.047165998
21246,0.0048767334
21247,0.046754605
21248,0.044780306
21249,0.013906673
21250,0.046138164
21251,0.048908261
21252,0.025074894
21253,0.025294192
21254,0.018105964
21255,0.017255403
21256,0.044677963
21257,0.030738852
21258,0.030950118
21259,0.011221594
21260,0.011688615
21261,-0.00079753444
21262,0.0037992285
21263,0.036914284
21264,0.020030482
21265,0.026062151
21266,0.024977441
21267,0.033127425
21268,0.038940002
21269,0.011199139
21270,0.01195224
21271,-0.00046066008
21272,0.021625066
21273,0.015205268
21274,0.051054941
21275,0.044121211
21276,0.019382759
21277,0.0058604578
21278,0.011213
21279,-0.139
21280,-0.503
21281,-0.868
21282,-1.072
21283,-1.162
21284,-1.198
21285,-1.213
21286,-1.22
21287,-1.226
21288,-1.231
21289,-1.231
21290,-1.23
21291,-1.226
21292,-1.225
21293,-1.227
21294,-1.226
21295,-1.222
21296,-1.223
21297,-1.225
21298,-1.225
21299,-1.226
21300,-1.229
21301,-1.233
21302,-1.236
21303,-1.236
21304,-1.232
21305,-1.226
21306,-1.225
21307,-1.227
21308,-1.226
21309,-1.223
21310,-1.22
21311,-1.222
21312,-1.227
21313,-1.231
21314,-1.234
21315,-1.236
21316,-1.235
21317,-1.235
21318,-1.236
21319,-1.237
21320,-1.234
21321,-1.228
21322,-1.223
21323,-1.222
21324,-1.223
21325,-1.226
21326,-1.228
21327,-1.229
21328,-1.23
21329,-1.23
21330,-1.09
21331,-0.723
21332,-0.361
21333,-0.161
21334,-0.068
21335,0.013354016
21336,0.029220642
21337,0.022896388
21338,0.018221418
21339,0.0361285
21340,0.013839322
21341,0.01541337
21342,0.038275769
21343,0.051686645
21344,0.026013805
21345,0.047003972
21346,0.03229195
21347,0.036186838
21348,0.030167129
21349,0.026390099
21350,0.013716709
21351,0.041791967
21352,0.03405324
21353,0.043477758
21354,0.020107956
21355,0.015385347
21356,0.034577149
21357,0.026593899
21358,0.041510649
21359,0.125
21360,0.446
21361,0.775
21362,0.96
21363,1.046
21364,0.963
21365,0.652
21366,0.331
21367,0.152
21368,0.064
21369,0.027174531
21370,0.017196081
21371,0.0021077403
21372,0.026640952
21373,0.0025701232
21374,-0.0029637013
21375,0.00029722992
21376,0.010632039
21377,0.036000409
21378,0.04815131
21379,0.0099694333
21380,0.023491257
21381,-0.0020156659
21382,0.021726707
21383,0.033528311
21384,0.017822436
21385,0.050599836
21386,0.046339536
21387,0.01781499
21388,0.036910001
21389,0.012276308
21390,0.045435402
21391,0.0069331501
21392,0.017342128
21393,0.015453197
21394,0.033122633
21395,0.041059276
21396,0.012559143
21397,0.057251024
21398,0.033224152
21399,0.028155436
21400,0.0079576941
21401,0.017261947
21402,0.024804869
21403,0.023370743
21404,0.01945069
21405,0.047150673
21406,0.027227395
21407,0.032473305
21408,0.03792062
21409,0.020172764
21410,0.050354766
21411,0.035904942
21412,0.042442277
21413,0.031303103
21414,0.032288656
21415,0.0023140141
21416,-0.118
21417,-0.436
21418,-0.75
21419,-0.922
21420,-1.001
21421,-1.037
21422,-1.055
21423,-1.059
21424,-1.058
21425,-1.056
21426,-1.056
21427,-1.058
21428,-1.06
21429,-1.058
21430,-1.054
21431,-1.051
21432,-1.046
21433,-1.044
21434,-1.05
21435,-1.054
21436,-1.051
21437,-1.048
21438,-1.05
21439,-1.053
21440,-1.053
21441,-1.051
21442,-1.05
21443,-1.052
21444,-1.055
21445,-1.058
21446,-1.059
21447,-1.059
21448,-1.058
21449,-1.056
21450,-1.054
21451,-1.053
21452,-1.053
21453,-1.054
21454,-1.055
21455,-1.053
21456,-1.05
21457,-1.051
21458,-1.053
21459,-1.051
21460,-1.048
21461,-1.049
21462,-1.049
21463,-1.047
21464,-1.048
21465,-1.053
21466,-1.054
21467,-1.052
21468,-1.048
21469,-1.048
21470,-1.052
21471,-0.94
21472,-0.629
21473,-0.316
21474,-0.145
21475,-0.064
21476,-0.026355567
21477,0.01761995
21478,-0.0030742666
21479,0.0080940599
21480,-0.00044955232
21481,-0.0066078495
21482,0.0040273896
21483,0.013447692
21484,0.017163006
21485,0.039622854
21486,0.018824792
21487,0.052673009
21488,0.017338162
21489,0.104
21490,0.394
21491,0.682
21492,0.84
21493,0.805
21494,0.548
21495,0.274
21496,0.12
21497,0.085080692
21498,0.059141524
21499,0.035531392
21500,0.018089163
21501,0.018195898
21502,0.016218551
21503,0.0005299463
21504,0.040341888
21505,0.011090175
21506,0.018432949
21507,0.0050929637
21508,0.033029806
21509,0.010187026
21510,0.051766167
